id_plant,id_dropping,date_collection,regurg,seed_sp1,seed_n1,seed_sp2,seed_n2,viability,barcoded,bird_sp,bird_sp_short,bc_criteria,mh,indiv_samp_eff,plant_sp,seed_sp3,seed_n3,seed_sp4,seed_n4,total_samp_eff
305,PLE3523,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
305,PLE3524,2019-12-28,prob,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
306,PLE3526,2019-12-28,prob,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
306,PLE3527,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
307,PLE3531,2019-12-28,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
308,PLE3533,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
308,PLE3534,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
308,PLE3536,2019-12-28,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
308,PLE3537,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
309,PLE3540,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
309,PLE3540,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
309,PLE3541,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
309,PLE3541,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
309,PLE3544,2019-12-28,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
309,PLE3546,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
310,PLE3547,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE3549,2019-12-28,prob,pistacia,1,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE3550,2019-12-28,prob,asparagus,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE3551,2019-12-28,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
313,PLE3552,2019-12-28,no,asparagus,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
313,PLE3554,2019-12-28,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3555,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3555,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3555,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3555,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3555,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3556,2019-12-28,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3558,2019-12-28,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3559,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3560,2019-12-28,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3561,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,B,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3562,2019-12-28,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3563,2019-12-28,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
315,PLE3564,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
318,PLE3566,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
318,PLE3567,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,C,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
318,PLE3569,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
318,PLE3571,2019-12-28,prob,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
319,PLE3575,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
320,PLE3576,2019-12-28,prob,asparagus,1,NA,NA,SINK,yes,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
320,PLE3576,2019-12-28,prob,asparagus,1,NA,NA,SINK,yes,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
320,PLE3577,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
320,PLE3577,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
320,PLE3578,2019-12-28,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
320,PLE3578,2019-12-28,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
321,PLE3582,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
321,PLE3582,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
321,PLE3582,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
321,PLE3583,2019-12-28,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
321,PLE3585,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
321,PLE3586,2019-12-28,no,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE3588,2019-12-28,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE3589,2019-12-28,unknown,rubia,1,NA,NA,SINK,yes,Cyanopica cooki,Cya.coo,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE3590,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE3592,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE3593,2019-12-28,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE3595,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE3596,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE3597,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE3599,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
324,PLE3602,2019-12-28,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
324,PLE3606,2019-12-28,unknown,rubia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
325,PLE3607,2019-12-28,unknown,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
325,PLE3608,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
325,PLE3609,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
326,PLE3611,2019-12-28,prob,rubia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
326,PLE3612,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE3614,2019-12-28,unknown,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE3614,2019-12-28,unknown,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE3614,2019-12-28,unknown,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE3616,2019-12-28,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE3617,2019-12-28,no,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE3619,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE3620,2019-12-28,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,low_bp_similarity,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
329,PLE3622,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
329,PLE3625,2019-12-28,no,pistacia,1,NA,NA,SINK,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
329,PLE3626,2019-12-28,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
330,PLE3628,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
331,PLE3629,2019-12-28,prob,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
332,PLE3631,2019-12-28,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
332,PLE3632,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
334,PLE3634,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
334,PLE3634,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
334,PLE3634,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
334,PLE3635,2019-12-28,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
334,PLE3636,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
334,PLE3637,2019-12-28,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
334,PLE3638,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
336,PLE3642,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,low_bp_similarity,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
336,PLE3643,2019-12-28,no,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
336,PLE3644,2019-12-28,yes,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
336,PLE3645,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
336,PLE3647,2019-12-28,unknown,rubia,1,NA,NA,FLOAT,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
337,PLE3648,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
338,PLE3649,2019-12-28,prob,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,B,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
338,PLE3651,2019-12-28,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
339,PLE3653,2019-12-28,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
301,PLE3654,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
301,PLE3655,2020-01-13,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
301,PLE3658,2020-01-13,prob,pistacia,1,NA,NA,SINK,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
301,PLE3661,2020-01-13,unknown,asparagus,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
303,PLE3662,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE3663,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE3665,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE3666,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE3668,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE3669,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE3670,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE3671,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE3673,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE3674,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE3675,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
306,PLE3676,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
306,PLE3678,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
306,PLE3679,2020-01-13,unknown,pistacia,1,NA,NA,SINK,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
306,PLE3680,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
308,PLE3683,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
308,PLE3683,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
308,PLE3683,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
308,PLE3684,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
308,PLE3686,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
308,PLE3687,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
309,PLE3688,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
309,PLE3690,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
310,PLE3693,2020-01-13,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
310,PLE3696,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
311,PLE3698,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE3700,2020-01-13,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE3702,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
313,PLE3704,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
313,PLE3705,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
313,PLE3706,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
313,PLE3707,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
313,PLE3708,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3709,2020-01-13,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3709,2020-01-13,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3709,2020-01-13,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3710,2020-01-13,prob,asparagus,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3710,2020-01-13,prob,asparagus,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3711,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3713,2020-01-13,no,pistacia,2,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3715,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3716,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3718,2020-01-13,no,pistacia,2,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE3720,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
315,PLE3722,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
315,PLE3723,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
315,PLE3724,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
315,PLE3725,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
315,PLE3726,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
316,PLE3727,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
316,PLE3731,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
