site,id_plant,trap_area,id_dropping,date_collection,regurg,seed_sp1,seed_n1,seed_sp2,seed_n2,viability,barcoded,bird_sp,bird_sp_short,bc_criteria
Puntal,320,0.44,PLE2222,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A
Puntal,320,0.44,PLE2223,2019-11-18,prob,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A
Puntal,320,0.44,PLE2224,2019-11-18,prob,pistacia,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A
Puntal,320,0.44,PLE2225,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE2226,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,322,0.22,PLE2227,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,322,0.22,PLE2227,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,322,0.22,PLE2228,2019-11-18,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,322,0.22,PLE2228,2019-11-18,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,322,0.22,PLE2228,2019-11-18,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,322,0.22,PLE2229,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,323,0.22,PLE2231,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,323,0.22,PLE2232,2019-11-18,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,323,0.22,PLE2233,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,323,0.22,PLE2234,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,323,0.22,PLE2235,2019-11-18,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,324,0.22,PLE2236,2019-11-18,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,324,0.22,PLE2236,2019-11-18,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,324,0.22,PLE2237,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,324,0.22,PLE2238,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,325,0.22,PLE2239,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,325,0.22,PLE2239,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,325,0.22,PLE2239,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,325,0.22,PLE2239,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,325,0.22,PLE2240,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,326,0.22,PLE2241,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Chloris chloris,Chl.chl,B
Puntal,326,0.22,PLE2242,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,326,0.22,PLE2243,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,326,0.22,PLE2244,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,326,0.22,PLE2245,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,B
Puntal,326,0.22,PLE2246,2019-11-18,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,327,0.22,PLE2247,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,327,0.22,PLE2248,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,327,0.22,PLE2249,2019-11-18,prob,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,B
Puntal,329,0.22,PLE2250,2019-11-18,unknown,pistacia,1,NA,NA,NA,no,NA,NA,NA
Puntal,329,0.22,PLE2251,2019-11-18,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE2252,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,329,0.22,PLE2252,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,329,0.22,PLE2252,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,329,0.22,PLE2253,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE2254,2019-11-18,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE2255,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,329,0.22,PLE2256,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE2257,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,330,0.22,PLE2258,2019-11-18,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,330,0.22,PLE2259,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,330,0.22,PLE2260,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,330,0.22,PLE2261,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,331,0.22,PLE2262,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,B
Puntal,331,0.22,PLE2263,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,331,0.22,PLE2264,2019-11-18,no,rubia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,332,0.22,PLE2265,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,332,0.22,PLE2266,2019-11-18,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,332,0.22,PLE2267,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,332,0.22,PLE2268,2019-11-18,prob,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A
Puntal,332,0.22,PLE2269,2019-11-18,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,334,0.22,PLE2270,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,low_bp_similarity
Puntal,334,0.22,PLE2271,2019-11-18,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B
Puntal,335,0.22,PLE2272,2019-11-18,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,335,0.22,PLE2273,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,335,0.22,PLE2274,2019-11-18,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,336,0.22,PLE2275,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,336,0.22,PLE2275,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,336,0.22,PLE2276,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,336,0.22,PLE2277,2019-11-18,yes,pistacia,1,NA,NA,SINK,yes,Chloris chloris,Chl.chl,A
Puntal,336,0.22,PLE2278,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,336,0.22,PLE2279,2019-11-18,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,337,0.22,PLE2280,2019-11-18,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,337,0.22,PLE2281,2019-11-18,unknown,rubia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,337,0.22,PLE2282,2019-11-18,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,337,0.22,PLE2283,2019-11-18,yes,smilax,1,NA,NA,SINK,yes,Cyanopica cooki,Cya.coo,C
Puntal,337,0.22,PLE2284,2019-11-18,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,337,0.22,PLE2285,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,338,0.44,PLE2286,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,338,0.44,PLE2286,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,338,0.44,PLE2286,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,338,0.44,PLE2286,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,338,0.44,PLE2286,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,338,0.44,PLE2286,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,338,0.44,PLE2286,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,338,0.44,PLE2287,2019-11-18,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,338,0.44,PLE2288,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,338,0.44,PLE2289,2019-11-18,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,338,0.44,PLE2290,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,338,0.44,PLE2291,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,338,0.44,PLE2292,2019-11-18,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,339,0.22,PLE2293,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,339,0.22,PLE2293,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,339,0.22,PLE2293,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,339,0.22,PLE2294,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,340,0.22,PLE2295,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,382,0.22,PLE2296,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,382,0.22,PLE2296,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,383,0.22,PLE2297,2019-11-18,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,383,0.22,PLE2298,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,383,0.22,PLE2298,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,383,0.22,PLE2299,2019-11-18,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,383,0.22,PLE2299,2019-11-18,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,383,0.22,PLE2300,2019-11-18,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,383,0.22,PLE2300,2019-11-18,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,383,0.22,PLE2301,2019-11-18,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,301,0.22,PLE2302,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,302,0.22,PLE2303,2019-11-26,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,302,0.22,PLE2304,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,303,0.22,PLE2305,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,304,0.44,PLE2306,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Turdus merula,Tur.mer,A
Puntal,304,0.44,PLE2307,2019-11-26,no,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A
Puntal,304,0.44,PLE2308,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,NA,NA,NA
Puntal,304,0.44,PLE2309,2019-11-26,unknown,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B
Puntal,304,0.44,PLE2310,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE2311,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE2312,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Turdus merula,Tur.mer,A
Puntal,304,0.44,PLE2313,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,305,0.22,PLE2314,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,305,0.22,PLE2315,2019-11-26,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,305,0.22,PLE2316,2019-11-26,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,305,0.22,PLE2317,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,306,0.22,PLE2318,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA
Puntal,306,0.22,PLE2319,2019-11-26,unknown,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,306,0.22,PLE2320,2019-11-26,unknown,pistacia,1,NA,NA,NA,no,NA,NA,NA
Puntal,306,0.22,PLE2321,2019-11-26,unknown,pistacia,1,NA,NA,NA,no,NA,NA,NA
Puntal,307,0.22,PLE2322,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,307,0.22,PLE2323,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE2324,2019-11-26,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE2325,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE2326,2019-11-26,unknown,rubia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,308,0.22,PLE2327,2019-11-26,unknown,rubia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE2328,2019-11-26,unknown,rubia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A
Puntal,312,0.22,PLE2329,2019-11-26,no,rubia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,312,0.22,PLE2330,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A
Puntal,312,0.22,PLE2330,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A
Puntal,312,0.22,PLE2330,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A
Puntal,313,0.22,PLE2331,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,313,0.22,PLE2332,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,313,0.22,PLE2333,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,313,0.22,PLE2334,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,314,0.44,PLE2335,2019-11-26,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B
Puntal,314,0.44,PLE2336,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Puntal,314,0.44,PLE2337,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,315,0.22,PLE2338,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,315,0.22,PLE2339,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,315,0.22,PLE2340,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,315,0.22,PLE2341,2019-11-26,no,rubus,5,NA,NA,SINK,yes,Sturnus unicolor,Stu.uni,A
Puntal,316,0.22,PLE2342,2019-11-26,no,rubia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,317,0.22,PLE2343,2019-11-26,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,318,0.22,PLE2344,2019-11-26,unknown,rubia,1,NA,NA,NA,no,NA,NA,NA
Puntal,318,0.22,PLE2345,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,318,0.22,PLE2346,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,318,0.22,PLE2347,2019-11-26,unknown,rubia,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A
Puntal,318,0.22,PLE2348,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,318,0.22,PLE2349,2019-11-26,unknown,rubia,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A
Puntal,318,0.22,PLE2350,2019-11-26,no,rubia,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A
Puntal,318,0.22,PLE2351,2019-11-26,prob,smilax,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A
Puntal,318,0.22,PLE2352,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,318,0.22,PLE2352,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,319,0.22,PLE2353,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA
Puntal,319,0.22,PLE2354,2019-11-26,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,319,0.22,PLE2355,2019-11-26,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Puntal,320,0.44,PLE2356,2019-11-26,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia undata,Syl.und,A
Puntal,320,0.44,PLE2357,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,320,0.44,PLE2358,2019-11-26,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,320,0.44,PLE2359,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE2360,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE2360,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE2360,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,321,0.22,PLE2361,2019-11-26,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,321,0.22,PLE2362,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,322,0.22,PLE2363,2019-11-26,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,322,0.22,PLE2364,2019-11-26,unknown,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B
Puntal,322,0.22,PLE2365,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,322,0.22,PLE2366,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,322,0.22,PLE2367,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,323,0.22,PLE2368,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,B
Puntal,323,0.22,PLE2369,2019-11-26,unknown,pistacia,1,NA,NA,SINK,yes,NA,NA,NA
Puntal,323,0.22,PLE2370,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,323,0.22,PLE2371,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,323,0.22,PLE2372,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,323,0.22,PLE2373,2019-11-26,prob,pistacia,1,NA,NA,SINK,yes,NA,NA,NA
Puntal,325,0.22,PLE2374,2019-11-26,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B
Puntal,325,0.22,PLE2375,2019-11-26,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,325,0.22,PLE2376,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,325,0.22,PLE2377,2019-11-26,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,325,0.22,PLE2378,2019-11-26,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,326,0.22,PLE2379,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,326,0.22,PLE2380,2019-11-26,no,pistacia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,326,0.22,PLE2381,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,327,0.22,PLE2382,2019-11-26,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,327,0.22,PLE2383,2019-11-26,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,B
Puntal,327,0.22,PLE2384,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,327,0.22,PLE2385,2019-11-26,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,329,0.22,PLE2386,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE2387,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE2388,2019-11-26,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE2389,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,330,0.22,PLE2390,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,331,0.22,PLE2391,2019-11-26,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,332,0.22,PLE2392,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,332,0.22,PLE2393,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,332,0.22,PLE2394,2019-11-26,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,332,0.22,PLE2395,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,334,0.22,PLE2396,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,334,0.22,PLE2397,2019-11-26,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,334,0.22,PLE2398,2019-11-26,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,334,0.22,PLE2399,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Puntal,335,0.22,PLE2400,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,335,0.22,PLE2401,2019-11-26,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,335,0.22,PLE2402,2019-11-26,no,pistacia,1,NA,NA,SINK,yes,Sylvia undata,Syl.und,A
Puntal,335,0.22,PLE2403,2019-11-26,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,335,0.22,PLE2404,2019-11-26,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,335,0.22,PLE2405,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,336,0.22,PLE2406,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,336,0.22,PLE2407,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,336,0.22,PLE2408,2019-11-26,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,337,0.22,PLE2409,2019-11-26,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,low_bp_similarity
Puntal,337,0.22,PLE2410,2019-11-26,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
